country_code,country,region,year,cost_healthy_diet_ppp_usd,annual_cost_healthy_diet_usd,cost_vegetables_ppp_usd,cost_fruits_ppp_usd,total_food_components_cost,cost_category,data_quality
442,Luxembourg,Europe,2017,2.46,897.9,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2018,2.59,945.35,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2019,2.62,956.3,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2020,2.62,956.3,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2021,2.65,967.25,0.72,0.76,1.48,Medium Cost,Estimated value
442,Luxembourg,Europe,2022,2.95,1076.75,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2023,3.27,1193.55,,,,Medium Cost,Estimated value
442,Luxembourg,Europe,2024,3.37,1230.05,,,,Medium Cost,Estimated value
450,Madagascar,Africa,2017,3.08,1124.2,,,,High Cost,Estimated value
450,Madagascar,Africa,2018,3.18,1160.7,,,,High Cost,Estimated value
450,Madagascar,Africa,2019,3.21,1171.65,,,,High Cost,Estimated value
450,Madagascar,Africa,2020,3.2,1168.0,,,,High Cost,Estimated value
450,Madagascar,Africa,2021,3.34,1219.1,0.41,0.43,0.84,High Cost,Estimated value
450,Madagascar,Africa,2022,3.65,1332.25,,,,High Cost,Estimated value
450,Madagascar,Africa,2023,3.87,1412.55,,,,High Cost,Estimated value
450,Madagascar,Africa,2024,3.96,1445.4,,,,High Cost,Estimated value
454,Malawi,Africa,2017,2.38,868.6999999999999,,,,High Cost,Estimated value
454,Malawi,Africa,2018,2.52,919.8,,,,High Cost,Estimated value
454,Malawi,Africa,2019,2.77,1011.05,,,,High Cost,Estimated value
454,Malawi,Africa,2020,3.09,1127.85,,,,High Cost,Estimated value
454,Malawi,Africa,2021,3.43,1251.95,0.42,0.37,0.79,High Cost,Estimated value
454,Malawi,Africa,2022,3.88,1416.2,,,,High Cost,Estimated value
454,Malawi,Africa,2023,4.29,1565.85,,,,High Cost,Estimated value
454,Malawi,Africa,2024,4.64,1693.6,,,,High Cost,Estimated value
458,Malaysia,Asia,2017,3.1,1131.5,,,,High Cost,Estimated value
458,Malaysia,Asia,2018,3.2,1168.0,,,,High Cost,Estimated value
458,Malaysia,Asia,2019,3.3,1204.5,,,,High Cost,Estimated value
458,Malaysia,Asia,2020,3.43,1251.95,,,,High Cost,Estimated value
458,Malaysia,Asia,2021,3.52,1284.8,0.73,0.88,1.61,High Cost,Estimated value
458,Malaysia,Asia,2022,3.89,1419.85,,,,High Cost,Estimated value
458,Malaysia,Asia,2023,4.15,1514.7500000000002,,,,High Cost,Estimated value
458,Malaysia,Asia,2024,4.27,1558.55,,,,High Cost,Estimated value
462,Maldives,Asia,2017,3.36,1226.4,,,,High Cost,Estimated value
462,Maldives,Asia,2018,3.34,1219.1,,,,High Cost,Estimated value
462,Maldives,Asia,2019,3.28,1197.1999999999998,,,,High Cost,Estimated value
462,Maldives,Asia,2020,3.33,1215.45,,,,High Cost,Estimated value
462,Maldives,Asia,2021,3.39,1237.35,1.08,0.85,1.93,High Cost,Estimated value
462,Maldives,Asia,2022,3.74,1365.1,,,,High Cost,Estimated value
462,Maldives,Asia,2023,4.01,1463.65,,,,High Cost,Estimated value
462,Maldives,Asia,2024,4.3,1569.5,,,,High Cost,Estimated value
466,Mali,Africa,2017,2.97,1084.0500000000002,,,,High Cost,Estimated value
466,Mali,Africa,2018,2.96,1080.4,,,,High Cost,Estimated value
466,Mali,Africa,2019,2.97,1084.0500000000002,,,,High Cost,Estimated value
466,Mali,Africa,2020,3.04,1109.6,,,,High Cost,Estimated value
466,Mali,Africa,2021,3.16,1153.4,0.47,0.35,0.82,High Cost,Estimated value
466,Mali,Africa,2022,3.56,1299.4,,,,High Cost,Estimated value
466,Mali,Africa,2023,3.72,1357.8000000000002,,,,High Cost,Estimated value
466,Mali,Africa,2024,3.86,1408.9,,,,High Cost,Estimated value
470,Malta,Europe,2017,3.35,1222.75,,,,High Cost,Estimated value
470,Malta,Europe,2018,3.49,1273.85,,,,High Cost,Estimated value
470,Malta,Europe,2019,3.75,1368.75,,,,High Cost,Estimated value
470,Malta,Europe,2020,3.74,1365.1,,,,High Cost,Estimated value
470,Malta,Europe,2021,3.79,1383.35,0.79,1.06,1.85,High Cost,Estimated value
470,Malta,Europe,2022,4.28,1562.2,,,,High Cost,Estimated value
470,Malta,Europe,2023,4.66,1700.9,,,,High Cost,Estimated value
470,Malta,Europe,2024,4.89,1784.85,,,,High Cost,Estimated value
478,Mauritania,Africa,2017,3.86,1408.9,,,,High Cost,Estimated value
478,Mauritania,Africa,2018,3.92,1430.8,,,,High Cost,Estimated value
478,Mauritania,Africa,2019,4.02,1467.3,,,,High Cost,Estimated value
478,Mauritania,Africa,2020,4.13,1507.45,,,,High Cost,Estimated value
478,Mauritania,Africa,2021,4.43,1616.9499999999998,0.9,0.92,1.82,High Cost,Estimated value
478,Mauritania,Africa,2022,5.04,1839.6,,,,High Cost,Estimated value
478,Mauritania,Africa,2023,5.28,1927.2,,,,High Cost,Estimated value
478,Mauritania,Africa,2024,5.4,1971.0,,,,High Cost,Estimated value
480,Mauritius,Africa,2017,3.38,1233.7,,,,High Cost,Estimated value
480,Mauritius,Africa,2018,3.41,1244.65,,,,High Cost,Estimated value
480,Mauritius,Africa,2019,3.46,1262.9,,,,High Cost,Estimated value
480,Mauritius,Africa,2020,3.64,1328.6,,,,High Cost,Estimated value
480,Mauritius,Africa,2021,3.77,1376.05,1.26,0.49,1.75,High Cost,Estimated value
480,Mauritius,Africa,2022,4.21,1536.65,,,,High Cost,Estimated value
480,Mauritius,Africa,2023,4.42,1613.3,,,,High Cost,Estimated value
480,Mauritius,Africa,2024,4.72,1722.8,,,,High Cost,Estimated value
484,Mexico,North America,2017,2.9,1058.5,,,,High Cost,Estimated value
484,Mexico,North America,2018,2.97,1084.0500000000002,,,,High Cost,Estimated value
484,Mexico,North America,2019,2.98,1087.7,,,,High Cost,Estimated value
484,Mexico,North America,2020,3.07,1120.55,,,,High Cost,Estimated value
484,Mexico,North America,2021,3.27,1193.55,0.79,0.57,1.36,High Cost,Estimated value
484,Mexico,North America,2022,3.85,1405.25,,,,High Cost,Estimated value
484,Mexico,North America,2023,4.2,1533.0,,,,High Cost,Estimated value
484,Mexico,North America,2024,4.41,1609.65,,,,High Cost,Estimated value
496,Mongolia,Asia,2017,4.11,1500.15,,,,High Cost,Estimated value
496,Mongolia,Asia,2018,4.26,1554.9,,,,High Cost,Estimated value
496,Mongolia,Asia,2019,4.56,1664.4,,,,High Cost,Estimated value
496,Mongolia,Asia,2020,5.01,1828.65,,,,High Cost,Estimated value
496,Mongolia,Asia,2021,5.55,2025.75,0.9,2.5,3.4,High Cost,Estimated value
496,Mongolia,Asia,2022,6.17,2252.05,,,,High Cost,Estimated value
496,Mongolia,Asia,2023,6.74,2460.1,,,,High Cost,Estimated value
496,Mongolia,Asia,2024,7.02,2562.2999999999997,,,,High Cost,Estimated value
499,Montenegro,Europe,2017,3.21,1171.65,,,,High Cost,Estimated value
499,Montenegro,Europe,2018,3.24,1182.6,,,,High Cost,Estimated value
499,Montenegro,Europe,2019,3.49,1273.85,,,,High Cost,Estimated value
499,Montenegro,Europe,2020,3.43,1251.95,,,,High Cost,Estimated value
499,Montenegro,Europe,2021,3.63,1324.95,0.88,0.69,1.5699999999999998,High Cost,Estimated value
499,Montenegro,Europe,2022,4.4,1606.0000000000002,,,,High Cost,Estimated value
499,Montenegro,Europe,2023,4.74,1730.1,,,,High Cost,Estimated value
499,Montenegro,Europe,2024,4.78,1744.7,,,,High Cost,Estimated value
504,Morocco,Africa,2017,2.63,959.95,,,,High Cost,Estimated value
504,Morocco,Africa,2018,2.5,912.5,,,,High Cost,Estimated value
504,Morocco,Africa,2019,2.47,901.55,,,,High Cost,Estimated value
504,Morocco,Africa,2020,2.47,901.55,,,,High Cost,Estimated value
504,Morocco,Africa,2021,2.76,1007.4,0.52,0.45,0.97,High Cost,Estimated value
504,Morocco,Africa,2022,3.11,1135.15,,,,High Cost,Estimated value
504,Morocco,Africa,2023,3.45,1259.25,,,,High Cost,Estimated value
504,Morocco,Africa,2024,3.54,1292.1,,,,High Cost,Estimated value
508,Mozambique,Africa,2017,2.74,1000.1,,,,High Cost,Estimated value
508,Mozambique,Africa,2018,2.71,989.15,,,,High Cost,Estimated value
508,Mozambique,Africa,2019,2.77,1011.05,,,,High Cost,Estimated value
508,Mozambique,Africa,2020,2.93,1069.45,,,,High Cost,Estimated value
508,Mozambique,Africa,2021,3.23,1178.95,0.54,0.22,0.76,High Cost,Estimated value
508,Mozambique,Africa,2022,3.57,1303.05,,,,High Cost,Estimated value
508,Mozambique,Africa,2023,3.81,1390.65,,,,High Cost,Estimated value
508,Mozambique,Africa,2024,4.14,1511.1,,,,High Cost,Estimated value
104,Burma (Myanmar),Asia,2017,3.56,1299.4,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2018,3.7,1350.5,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2019,3.93,1434.45,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2020,3.96,1445.4,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2021,3.64,1328.6,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2022,3.88,1416.2,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2023,3.72,1357.8000000000002,,,,Medium Cost,Estimated value
104,Burma (Myanmar),Asia,2024,3.49,1273.85,,,,Medium Cost,Estimated value
516,Namibia,Africa,2017,3.26,1189.9,,,,High Cost,Estimated value
516,Namibia,Africa,2018,3.26,1189.9,,,,High Cost,Estimated value
516,Namibia,Africa,2019,3.33,1215.45,,,,High Cost,Estimated value
516,Namibia,Africa,2020,3.51,1281.15,,,,High Cost,Estimated value
516,Namibia,Africa,2021,3.75,1368.75,0.95,0.66,1.61,High Cost,Estimated value
516,Namibia,Africa,2022,4.11,1500.15,,,,High Cost,Estimated value
516,Namibia,Africa,2023,4.5,1642.5,,,,High Cost,Estimated value
516,Namibia,Africa,2024,4.67,1704.55,,,,High Cost,Estimated value
524,Nepal,Asia,2017,3.35,1222.75,,,,High Cost,Estimated value
524,Nepal,Asia,2018,3.32,1211.8,,,,High Cost,Estimated value
524,Nepal,Asia,2019,3.36,1226.4,,,,High Cost,Estimated value
524,Nepal,Asia,2020,3.51,1281.15,,,,High Cost,Estimated value
524,Nepal,Asia,2021,3.62,1321.3,0.78,0.71,1.49,High Cost,Estimated value
524,Nepal,Asia,2022,3.89,1419.85,,,,High Cost,Estimated value
524,Nepal,Asia,2023,4.01,1463.65,,,,High Cost,Estimated value
524,Nepal,Asia,2024,4.2,1533.0,,,,High Cost,Estimated value
528,Netherlands,Europe,2017,2.21,806.65,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2018,2.27,828.55,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2019,2.39,872.35,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2020,2.49,908.85,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2021,2.54,927.1,0.59,0.69,1.2799999999999998,Medium Cost,Estimated value
528,Netherlands,Europe,2022,2.9,1058.5,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2023,3.13,1142.45,,,,Medium Cost,Estimated value
528,Netherlands,Europe,2024,3.17,1157.05,,,,Medium Cost,Estimated value
554,New Zealand,Oceania,2017,2.65,967.25,,,,High Cost,Estimated value
554,New Zealand,Oceania,2018,2.57,938.05,,,,High Cost,Estimated value
554,New Zealand,Oceania,2019,2.7,985.5,,,,High Cost,Estimated value
554,New Zealand,Oceania,2020,2.83,1032.95,,,,High Cost,Estimated value
554,New Zealand,Oceania,2021,2.86,1043.9,0.61,0.86,1.47,High Cost,Estimated value
554,New Zealand,Oceania,2022,3.28,1197.1999999999998,,,,High Cost,Estimated value
554,New Zealand,Oceania,2023,3.56,1299.4,,,,High Cost,Estimated value
554,New Zealand,Oceania,2024,3.56,1299.4,,,,High Cost,Estimated value
558,Nicaragua,North America,2017,3.72,1357.8000000000002,,,,,Estimated value
558,Nicaragua,North America,2018,3.73,1361.45,,,,,Estimated value
558,Nicaragua,North America,2019,3.78,1379.6999999999998,,,,,Estimated value
558,Nicaragua,North America,2020,3.89,1419.85,,,,,Estimated value
558,Nicaragua,North America,2021,4.06,1481.9,0.89,0.54,1.4300000000000002,,Estimated value
558,Nicaragua,North America,2022,4.59,1675.35,,,,,Estimated value
558,Nicaragua,North America,2023,4.9,1788.5000000000002,,,,,Estimated value
562,Niger,Africa,2017,3.25,1186.25,,,,High Cost,Estimated value
562,Niger,Africa,2018,3.27,1193.55,,,,High Cost,Estimated value
562,Niger,Africa,2019,3.34,1219.1,,,,High Cost,Estimated value
562,Niger,Africa,2020,3.6,1314.0,,,,High Cost,Estimated value
562,Niger,Africa,2021,4.02,1467.3,0.53,0.81,1.34,High Cost,Estimated value
562,Niger,Africa,2022,4.48,1635.2,,,,High Cost,Estimated value
562,Niger,Africa,2023,4.68,1708.1999999999998,,,,High Cost,Estimated value
562,Niger,Africa,2024,4.98,1817.7,,,,High Cost,Estimated value
566,Nigeria,Africa,2017,2.78,1014.7,,,,High Cost,Estimated value
566,Nigeria,Africa,2018,2.96,1080.4,,,,High Cost,Estimated value
566,Nigeria,Africa,2019,3.16,1153.4,,,,High Cost,Estimated value
566,Nigeria,Africa,2020,3.41,1244.65,,,,High Cost,Estimated value
566,Nigeria,Africa,2021,3.76,1372.4,0.8,0.37,1.17,High Cost,Estimated value
566,Nigeria,Africa,2022,4.12,1503.8,,,,High Cost,Estimated value
566,Nigeria,Africa,2023,4.39,1602.35,,,,High Cost,Estimated value
566,Nigeria,Africa,2024,4.72,1722.8,,,,High Cost,Estimated value
807,Macedonia,Europe,2017,3.29,1200.85,,,,High Cost,Estimated value
807,Macedonia,Europe,2018,3.3,1204.5,,,,High Cost,Estimated value
807,Macedonia,Europe,2019,3.48,1270.2,,,,High Cost,Estimated value
807,Macedonia,Europe,2020,3.51,1281.15,,,,High Cost,Estimated value
807,Macedonia,Europe,2021,3.84,1401.6,0.77,0.78,1.55,High Cost,Estimated value
807,Macedonia,Europe,2022,4.47,1631.55,,,,High Cost,Estimated value
807,Macedonia,Europe,2023,4.74,1730.1,,,,High Cost,Estimated value
807,Macedonia,Europe,2024,4.85,1770.2499999999998,,,,High Cost,Estimated value
578,Norway,Europe,2017,3.32,1211.8,,,,High Cost,Estimated value
578,Norway,Europe,2018,3.43,1251.95,,,,High Cost,Estimated value
578,Norway,Europe,2019,3.53,1288.4499999999998,,,,High Cost,Estimated value
578,Norway,Europe,2020,3.61,1317.65,,,,High Cost,Estimated value
578,Norway,Europe,2021,3.63,1324.95,0.93,0.78,1.71,High Cost,Estimated value
578,Norway,Europe,2022,3.98,1452.7,,,,High Cost,Estimated value
578,Norway,Europe,2023,4.33,1580.45,,,,High Cost,Estimated value
578,Norway,Europe,2024,4.55,1660.75,,,,High Cost,Estimated value
512,Oman,Asia,2017,2.29,835.85,,,,Medium Cost,Estimated value
512,Oman,Asia,2018,2.39,872.35,,,,Medium Cost,Estimated value
512,Oman,Asia,2019,2.49,908.85,,,,Medium Cost,Estimated value
512,Oman,Asia,2020,2.48,905.2,,,,Medium Cost,Estimated value
512,Oman,Asia,2021,2.45,894.2500000000001,0.44,0.41,0.85,Medium Cost,Estimated value
512,Oman,Asia,2022,2.7,985.5,,,,Medium Cost,Estimated value
512,Oman,Asia,2023,2.87,1047.55,,,,Medium Cost,Estimated value
512,Oman,Asia,2024,3.03,1105.9499999999998,,,,Medium Cost,Estimated value
586,Pakistan,Asia,2017,2.97,1084.0500000000002,,,,High Cost,Estimated value
586,Pakistan,Asia,2018,2.91,1062.15,,,,High Cost,Estimated value
586,Pakistan,Asia,2019,2.95,1076.75,,,,High Cost,Estimated value
586,Pakistan,Asia,2020,3.18,1160.7,,,,High Cost,Estimated value
586,Pakistan,Asia,2021,3.3,1204.5,0.39,0.77,1.16,High Cost,Estimated value
586,Pakistan,Asia,2022,3.7,1350.5,,,,High Cost,Estimated value
586,Pakistan,Asia,2023,4.08,1489.2,,,,High Cost,Estimated value
586,Pakistan,Asia,2024,3.95,1441.75,,,,High Cost,Estimated value
275,Palestine,Asia,2017,2.52,919.8,,,,Medium Cost,Estimated value
275,Palestine,Asia,2018,2.65,967.25,,,,Medium Cost,Estimated value
275,Palestine,Asia,2019,2.76,1007.4,,,,Medium Cost,Estimated value
275,Palestine,Asia,2020,2.77,1011.05,,,,Medium Cost,Estimated value
275,Palestine,Asia,2021,2.72,992.8,0.45,0.48,0.93,Medium Cost,Estimated value
275,Palestine,Asia,2022,3.03,1105.9499999999998,,,,Medium Cost,Estimated value
275,Palestine,Asia,2023,3.16,1153.4,,,,Medium Cost,Estimated value
275,Palestine,Asia,2024,3.33,1215.45,,,,Medium Cost,Estimated value
591,Panama,North America,2017,4.19,1529.35,,,,High Cost,Estimated value
591,Panama,North America,2018,3.88,1416.2,,,,High Cost,Estimated value
591,Panama,North America,2019,3.78,1379.6999999999998,,,,High Cost,Estimated value
591,Panama,North America,2020,3.65,1332.25,,,,High Cost,Estimated value
591,Panama,North America,2021,3.63,1324.95,0.92,0.62,1.54,High Cost,Estimated value
591,Panama,North America,2022,3.96,1445.4,,,,High Cost,Estimated value
591,Panama,North America,2023,4.2,1533.0,,,,High Cost,Estimated value
591,Panama,North America,2024,4.34,1584.1,,,,High Cost,Estimated value
600,Paraguay,South America,2017,3.74,1365.1,,,,High Cost,Estimated value
600,Paraguay,South America,2018,3.73,1361.45,,,,High Cost,Estimated value
600,Paraguay,South America,2019,3.71,1354.15,,,,High Cost,Estimated value
600,Paraguay,South America,2020,3.73,1361.45,,,,High Cost,Estimated value
600,Paraguay,South America,2021,3.95,1441.75,0.97,0.7,1.67,High Cost,Estimated value
600,Paraguay,South America,2022,4.47,1631.55,,,,High Cost,Estimated value
600,Paraguay,South America,2023,4.71,1719.15,,,,High Cost,Estimated value
600,Paraguay,South America,2024,5.04,1839.6,,,,High Cost,Estimated value
604,Peru,South America,2017,3.25,1186.25,,,,High Cost,Estimated value
604,Peru,South America,2018,3.19,1164.35,,,,High Cost,Estimated value
604,Peru,South America,2019,3.24,1182.6,,,,High Cost,Estimated value
604,Peru,South America,2020,3.34,1219.1,,,,High Cost,Estimated value
604,Peru,South America,2021,3.5,1277.5,0.6,0.61,1.21,High Cost,Estimated value
604,Peru,South America,2022,3.94,1438.1,,,,High Cost,Estimated value
604,Peru,South America,2023,4.3,1569.5,,,,High Cost,Estimated value
604,Peru,South America,2024,4.34,1584.1,,,,High Cost,Estimated value
608,Philippines,Asia,2017,3.26,1189.9,,,,High Cost,Estimated value
608,Philippines,Asia,2018,3.4,1241.0,,,,High Cost,Estimated value
608,Philippines,Asia,2019,3.47,1266.5500000000002,,,,High Cost,Estimated value
608,Philippines,Asia,2020,3.55,1295.75,,,,High Cost,Estimated value
608,Philippines,Asia,2021,3.73,1361.45,0.99,0.74,1.73,High Cost,Estimated value
608,Philippines,Asia,2022,3.97,1449.0500000000002,,,,High Cost,Estimated value
608,Philippines,Asia,2023,4.21,1536.65,,,,High Cost,Estimated value
608,Philippines,Asia,2024,4.39,1602.35,,,,High Cost,Estimated value
616,Poland,Europe,2017,2.95,1076.75,,,,High Cost,Estimated value
616,Poland,Europe,2018,3.03,1105.9499999999998,,,,High Cost,Estimated value
616,Poland,Europe,2019,3.25,1186.25,,,,High Cost,Estimated value
616,Poland,Europe,2020,3.38,1233.7,,,,High Cost,Estimated value
616,Poland,Europe,2021,3.35,1222.75,1.03,0.63,1.66,High Cost,Estimated value
616,Poland,Europe,2022,3.8,1387.0,,,,High Cost,Estimated value
616,Poland,Europe,2023,4.04,1474.6,,,,High Cost,Estimated value
616,Poland,Europe,2024,4.14,1511.1,,,,High Cost,Estimated value
620,Portugal,Europe,2017,2.64,963.6,,,,High Cost,Estimated value
620,Portugal,Europe,2018,2.73,996.45,,,,High Cost,Estimated value
620,Portugal,Europe,2019,2.85,1040.25,,,,High Cost,Estimated value
620,Portugal,Europe,2020,2.87,1047.55,,,,High Cost,Estimated value
620,Portugal,Europe,2021,2.99,1091.35,0.82,0.62,1.44,High Cost,Estimated value
620,Portugal,Europe,2022,3.51,1281.15,,,,High Cost,Estimated value
620,Portugal,Europe,2023,3.82,1394.3,,,,High Cost,Estimated value
620,Portugal,Europe,2024,3.93,1434.45,,,,High Cost,Estimated value
634,Qatar,Asia,2017,2.32,846.8,,,,Medium Cost,Estimated value
634,Qatar,Asia,2018,2.43,886.95,,,,Medium Cost,Estimated value
634,Qatar,Asia,2019,2.45,894.2500000000001,,,,Medium Cost,Estimated value
634,Qatar,Asia,2020,2.44,890.6,,,,Medium Cost,Estimated value
634,Qatar,Asia,2021,2.35,857.75,0.43,0.41,0.84,Medium Cost,Estimated value
634,Qatar,Asia,2022,2.52,919.8,,,,Medium Cost,Estimated value
634,Qatar,Asia,2023,2.58,941.7,,,,Medium Cost,Estimated value
634,Qatar,Asia,2024,2.66,970.9,,,,Medium Cost,Estimated value
410,South Korea,Asia,2017,4.73,1726.45,,,,High Cost,Estimated value
410,South Korea,Asia,2018,4.92,1795.8,,,,High Cost,Estimated value
410,South Korea,Asia,2019,4.9,1788.5000000000002,,,,High Cost,Estimated value
410,South Korea,Asia,2020,5.18,1890.7,,,,High Cost,Estimated value
410,South Korea,Asia,2021,5.55,2025.75,1.62,1.39,3.01,High Cost,Estimated value
410,South Korea,Asia,2022,6.05,2208.25,,,,High Cost,Estimated value
410,South Korea,Asia,2023,6.39,2332.35,,,,High Cost,Estimated value
410,South Korea,Asia,2024,6.68,2438.2,,,,High Cost,Estimated value
498,Moldova,Europe,2017,2.34,854.0999999999999,,,,High Cost,Estimated value
498,Moldova,Europe,2018,2.47,901.55,,,,High Cost,Estimated value
498,Moldova,Europe,2019,2.65,967.25,,,,High Cost,Estimated value
498,Moldova,Europe,2020,2.9,1058.5,,,,High Cost,Estimated value
498,Moldova,Europe,2021,3.08,1124.2,0.44,0.81,1.25,High Cost,Estimated value
498,Moldova,Europe,2022,3.42,1248.3,,,,High Cost,Estimated value
498,Moldova,Europe,2023,3.56,1299.4,,,,High Cost,Estimated value
498,Moldova,Europe,2024,3.69,1346.85,,,,High Cost,Estimated value
642,Romania,Europe,2017,2.79,1018.35,,,,High Cost,Estimated value
642,Romania,Europe,2018,2.84,1036.6,,,,High Cost,Estimated value
642,Romania,Europe,2019,3.03,1105.9499999999998,,,,High Cost,Estimated value
642,Romania,Europe,2020,3.17,1157.05,,,,High Cost,Estimated value
642,Romania,Europe,2021,3.22,1175.3000000000002,0.52,0.71,1.23,High Cost,Estimated value
642,Romania,Europe,2022,3.57,1303.05,,,,High Cost,Estimated value
642,Romania,Europe,2023,3.93,1434.45,,,,High Cost,Estimated value
642,Romania,Europe,2024,4.39,1602.35,,,,High Cost,Estimated value
643,Russia,Asia,2017,2.25,821.25,,,,Medium Cost,Estimated value
643,Russia,Asia,2018,2.28,832.1999999999999,,,,Medium Cost,Estimated value
643,Russia,Asia,2019,2.45,894.2500000000001,,,,Medium Cost,Estimated value
643,Russia,Asia,2020,2.57,938.05,,,,Medium Cost,Estimated value
643,Russia,Asia,2021,2.77,1011.05,0.55,0.65,1.2000000000000002,Medium Cost,Estimated value
643,Russia,Asia,2022,3.09,1127.85,,,,Medium Cost,Estimated value
643,Russia,Asia,2023,3.17,1157.05,,,,Medium Cost,Estimated value
643,Russia,Asia,2024,3.29,1200.85,,,,Medium Cost,Estimated value
646,Rwanda,Africa,2017,3.05,1113.25,,,,High Cost,Estimated value
646,Rwanda,Africa,2018,2.89,1054.85,,,,High Cost,Estimated value
646,Rwanda,Africa,2019,2.98,1087.7,,,,High Cost,Estimated value
646,Rwanda,Africa,2020,3.3,1204.5,,,,High Cost,Estimated value
646,Rwanda,Africa,2021,3.31,1208.15,0.33,0.41,0.74,High Cost,Estimated value
646,Rwanda,Africa,2022,3.87,1412.55,,,,High Cost,Estimated value
646,Rwanda,Africa,2023,4.59,1675.35,,,,High Cost,Estimated value
646,Rwanda,Africa,2024,4.52,1649.8,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2017,3.37,1230.05,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2018,3.51,1281.15,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2019,3.65,1332.25,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2020,3.81,1390.65,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2021,3.95,1441.75,1.16,0.9,2.06,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2022,4.59,1675.35,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2023,4.84,1766.6,,,,High Cost,Estimated value
659,Saint Kitts and Nevis,North America,2024,5.04,1839.6,,,,High Cost,Estimated value
662,Saint Lucia,North America,2017,3.6,1314.0,,,,High Cost,Estimated value
662,Saint Lucia,North America,2018,3.8,1387.0,,,,High Cost,Estimated value
662,Saint Lucia,North America,2019,4.03,1470.95,,,,High Cost,Estimated value
662,Saint Lucia,North America,2020,4.41,1609.65,,,,High Cost,Estimated value
662,Saint Lucia,North America,2021,4.57,1668.0500000000002,1.28,0.6,1.88,High Cost,Estimated value
662,Saint Lucia,North America,2022,4.9,1788.5000000000002,,,,High Cost,Estimated value
662,Saint Lucia,North America,2023,5.22,1905.3,,,,High Cost,Estimated value
662,Saint Lucia,North America,2024,5.16,1883.4,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2017,4.3,1569.5,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2018,4.44,1620.6,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2019,4.48,1635.2,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2020,4.65,1697.2500000000002,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2021,4.87,1777.55,1.53,0.72,2.25,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2022,5.48,2000.2,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2023,6.03,2200.9500000000003,,,,High Cost,Estimated value
670,Saint Vincent and the Grenadines,North America,2024,6.43,2346.95,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2017,2.31,843.15,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2018,2.63,959.95,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2019,2.98,1087.7,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2020,3.29,1200.85,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2021,3.8,1387.0,1.09,0.22,1.31,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2022,4.17,1522.05,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2023,4.43,1616.9499999999998,,,,High Cost,Estimated value
678,Sao Tome and Principe,Africa,2024,4.64,1693.6,,,,High Cost,Estimated value
682,Saudi Arabia,Asia,2017,2.46,897.9,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2018,2.46,897.9,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2019,2.48,905.2,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2020,2.43,886.95,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2021,2.62,956.3,0.37,0.65,1.02,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2022,2.87,1047.55,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2023,2.96,1080.4,,,,Medium Cost,Estimated value
682,Saudi Arabia,Asia,2024,3.02,1102.3,,,,Medium Cost,Estimated value
